event_idx,group,head_id,rank,particle_idx,particle_activation_norm,pid,pt,charge,is_second_lepton_like,particle_role,best_lepton_idx,second_lepton_idx,nearest_hadron_to_best_lepton_idx,hardest_hadron_idx
20555,C_Tbl_correct,L1_ch112:128,2,1,22.22336769104004,charged_hadron,127.91874694824219,1.0,,hardest_hadron,0,,14,1
20555,C_Tbl_correct,L1_ch112:128,3,5,22.15595054626465,neutral_hadron,29.03255271911621,0.0,,hard_hadron,0,,14,1
20556,C_Tbl_correct,L1_ch112:128,1,0,46.48501205444336,muon,415.4775390625,-1.0,,particle0_best_lepton,0,,10,1
20556,C_Tbl_correct,L1_ch112:128,2,10,23.43717384338379,charged_hadron,5.655336380004883,-1.0,,nearest_hadron_to_best_lepton,0,,10,1
20556,C_Tbl_correct,L1_ch112:128,3,15,21.966352462768555,photon,1.185122013092041,0.0,,photon_neighbor,0,,10,1
20557,C_Tbl_correct,L1_ch112:128,1,25,29.59554672241211,neutral_hadron,3.5784223079681396,0.0,,hadron_neighbor,0,,33,2
20557,C_Tbl_correct,L1_ch112:128,2,0,28.607955932617188,electron,302.8977966308594,-1.0,,particle0_best_lepton,0,,33,2
20557,C_Tbl_correct,L1_ch112:128,3,14,24.021404266357422,neutral_hadron,6.508273124694824,0.0,,hard_hadron,0,,33,2
20558,C_Tbl_correct,L1_ch112:128,1,6,22.363143920898438,charged_hadron,18.212779998779297,1.0,,hard_hadron,0,,10,1
20558,C_Tbl_correct,L1_ch112:128,2,18,22.339590072631836,photon,2.4479165077209473,0.0,,photon_neighbor,0,,10,1
20558,C_Tbl_correct,L1_ch112:128,3,10,22.249679565429688,charged_hadron,11.01257610321045,1.0,,nearest_hadron_to_best_lepton,0,,10,1
20559,C_Tbl_correct,L1_ch112:128,1,0,43.641571044921875,electron,448.1669616699219,1.0,,particle0_best_lepton,0,,16,1
20559,C_Tbl_correct,L1_ch112:128,2,4,25.730741500854492,neutral_hadron,14.991125106811523,0.0,,hard_hadron,0,,16,1
20559,C_Tbl_correct,L1_ch112:128,3,16,24.252939224243164,charged_hadron,2.6150553226470947,-1.0,,nearest_hadron_to_best_lepton,0,,16,1
20560,C_Tbl_correct,L1_ch112:128,1,10,37.275596618652344,neutral_hadron,13.7910737991333,0.0,,hadron_neighbor,0,,16,1
20560,C_Tbl_correct,L1_ch112:128,2,16,30.341506958007812,neutral_hadron,9.287981986999512,0.0,,nearest_hadron_to_best_lepton,0,,16,1
20560,C_Tbl_correct,L1_ch112:128,3,11,28.264936447143555,neutral_hadron,13.2985258102417,0.0,,hadron_neighbor,0,,16,1
