control,transition_type,from_id,from_label,to_id,to_label,n,from_total,rate
keep_top16,baseline_pred_to_control_pred,6,label_Zqq,5,label_Hqql,4,251,0.01593625498007968
keep_top16,baseline_pred_to_control_pred,2,label_Hcc,5,label_Hqql,3,220,0.013636363636363636
keep_top16,baseline_pred_to_control_pred,8,label_Tbqq,0,label_QCD,3,273,0.01098901098901099
keep_top16,baseline_pred_to_control_pred,8,label_Tbqq,5,label_Hqql,3,273,0.01098901098901099
keep_top16,baseline_pred_to_control_pred,8,label_Tbqq,6,label_Zqq,2,273,0.007326007326007326
keep_top16,baseline_pred_to_control_pred,2,label_Hcc,0,label_QCD,1,220,0.004545454545454545
keep_top16,baseline_pred_to_control_pred,2,label_Hcc,8,label_Tbqq,1,220,0.004545454545454545
keep_top16,baseline_pred_to_control_pred,0,label_QCD,5,label_Hqql,1,241,0.004149377593360996
keep_top16,baseline_pred_to_control_pred,6,label_Zqq,8,label_Tbqq,1,251,0.00398406374501992
keep_top16,baseline_pred_to_control_pred,5,label_Hqql,7,label_Wqq,1,255,0.00392156862745098
keep_top16,baseline_pred_to_control_pred,7,label_Wqq,4,label_H4q,1,270,0.003703703703703704
keep_top16,baseline_pred_to_control_pred,8,label_Tbqq,1,label_Hbb,1,273,0.003663003663003663
keep_top16,baseline_pred_to_control_pred,3,label_Hgg,1,label_Hbb,1,280,0.0035714285714285713
keep_top16,baseline_pred_to_control_pred,3,label_Hgg,8,label_Tbqq,1,280,0.0035714285714285713
keep_top16,true_class_to_control_pred,5,label_Hqql,5,label_Hqql,245,256,0.95703125
keep_top16,true_class_to_control_pred,9,label_Tbl,9,label_Tbl,213,256,0.83203125
keep_top16,true_class_to_control_pred,7,label_Wqq,7,label_Wqq,211,256,0.82421875
keep_top16,true_class_to_control_pred,4,label_H4q,4,label_H4q,194,256,0.7578125
keep_top16,true_class_to_control_pred,0,label_QCD,0,label_QCD,146,256,0.5703125
keep_top16,true_class_to_control_pred,6,label_Zqq,7,label_Wqq,132,256,0.515625
keep_top16,true_class_to_control_pred,2,label_Hcc,2,label_Hcc,120,256,0.46875
keep_top16,true_class_to_control_pred,3,label_Hgg,4,label_H4q,117,256,0.45703125
keep_top16,true_class_to_control_pred,8,label_Tbqq,4,label_H4q,112,256,0.4375
keep_top16,true_class_to_control_pred,8,label_Tbqq,8,label_Tbqq,108,256,0.421875
keep_top16,true_class_to_control_pred,6,label_Zqq,6,label_Zqq,89,256,0.34765625
keep_top16,true_class_to_control_pred,1,label_Hbb,2,label_Hcc,58,256,0.2265625
keep_top16,true_class_to_control_pred,3,label_Hgg,7,label_Wqq,55,256,0.21484375
keep_top16,true_class_to_control_pred,1,label_Hbb,1,label_Hbb,54,256,0.2109375
keep_top16,true_class_to_control_pred,2,label_Hcc,4,label_H4q,51,256,0.19921875
keep_top16,true_class_to_control_pred,0,label_QCD,7,label_Wqq,49,256,0.19140625
keep_top16,true_class_to_control_pred,1,label_Hbb,6,label_Zqq,47,256,0.18359375
keep_top16,true_class_to_control_pred,3,label_Hgg,6,label_Zqq,46,256,0.1796875
keep_top16,true_class_to_control_pred,1,label_Hbb,4,label_H4q,45,256,0.17578125
keep_top16,true_class_to_control_pred,2,label_Hcc,6,label_Zqq,45,256,0.17578125
keep_top16,true_class_to_control_pred,9,label_Tbl,5,label_Hqql,43,256,0.16796875
keep_top16,true_class_to_control_pred,4,label_H4q,7,label_Wqq,32,256,0.125
keep_top16,true_class_to_control_pred,1,label_Hbb,7,label_Wqq,26,256,0.1015625
keep_top16,true_class_to_control_pred,2,label_Hcc,7,label_Wqq,25,256,0.09765625
keep_top16,true_class_to_control_pred,0,label_QCD,6,label_Zqq,23,256,0.08984375
keep_top16,true_class_to_control_pred,0,label_QCD,4,label_H4q,21,256,0.08203125
keep_top16,true_class_to_control_pred,7,label_Wqq,6,label_Zqq,20,256,0.078125
keep_top16,true_class_to_control_pred,4,label_H4q,6,label_Zqq,18,256,0.0703125
keep_top16,true_class_to_control_pred,3,label_Hgg,0,label_QCD,17,256,0.06640625
keep_top16,true_class_to_control_pred,6,label_Zqq,0,label_QCD,15,256,0.05859375
keep_top16,true_class_to_control_pred,7,label_Wqq,0,label_QCD,15,256,0.05859375
keep_top16,true_class_to_control_pred,8,label_Tbqq,2,label_Hcc,15,256,0.05859375
keep_top16,true_class_to_control_pred,1,label_Hbb,5,label_Hqql,14,256,0.0546875
keep_top16,true_class_to_control_pred,3,label_Hgg,2,label_Hcc,12,256,0.046875
keep_top16,true_class_to_control_pred,6,label_Zqq,4,label_H4q,12,256,0.046875
keep_top16,true_class_to_control_pred,0,label_QCD,8,label_Tbqq,8,256,0.03125
keep_top16,true_class_to_control_pred,8,label_Tbqq,7,label_Wqq,7,256,0.02734375
keep_top16,true_class_to_control_pred,0,label_QCD,2,label_Hcc,6,256,0.0234375
keep_top16,true_class_to_control_pred,1,label_Hbb,0,label_QCD,6,256,0.0234375
keep_top16,true_class_to_control_pred,2,label_Hcc,1,label_Hbb,6,256,0.0234375
keep_top16,true_class_to_control_pred,3,label_Hgg,5,label_Hqql,5,256,0.01953125
keep_top16,true_class_to_control_pred,4,label_H4q,0,label_QCD,5,256,0.01953125
keep_top16,true_class_to_control_pred,7,label_Wqq,4,label_H4q,5,256,0.01953125
keep_top16,true_class_to_control_pred,8,label_Tbqq,6,label_Zqq,5,256,0.01953125
keep_top16,true_class_to_control_pred,1,label_Hbb,9,label_Tbl,4,256,0.015625
keep_top16,true_class_to_control_pred,2,label_Hcc,0,label_QCD,4,256,0.015625
keep_top16,true_class_to_control_pred,3,label_Hgg,1,label_Hbb,4,256,0.015625
keep_top16,true_class_to_control_pred,4,label_H4q,5,label_Hqql,4,256,0.015625
keep_top16,true_class_to_control_pred,5,label_Hqql,9,label_Tbl,4,256,0.015625
keep_top16,true_class_to_control_pred,6,label_Zqq,2,label_Hcc,4,256,0.015625
keep_top16,true_class_to_control_pred,0,label_QCD,5,label_Hqql,3,256,0.01171875
keep_top16,true_class_to_control_pred,2,label_Hcc,5,label_Hqql,3,256,0.01171875
keep_top16,true_class_to_control_pred,5,label_Hqql,6,label_Zqq,3,256,0.01171875
keep_top16,true_class_to_control_pred,7,label_Wqq,2,label_Hcc,3,256,0.01171875
keep_top16,true_class_to_control_pred,8,label_Tbqq,0,label_QCD,3,256,0.01171875
keep_top16,true_class_to_control_pred,8,label_Tbqq,5,label_Hqql,3,256,0.01171875
keep_top16,true_class_to_control_pred,1,label_Hbb,8,label_Tbqq,2,256,0.0078125
keep_top16,true_class_to_control_pred,2,label_Hcc,8,label_Tbqq,2,256,0.0078125
keep_top16,true_class_to_control_pred,4,label_H4q,2,label_Hcc,2,256,0.0078125
keep_top16,true_class_to_control_pred,5,label_Hqql,7,label_Wqq,2,256,0.0078125
keep_top16,true_class_to_control_pred,6,label_Zqq,5,label_Hqql,2,256,0.0078125
keep_top16,true_class_to_control_pred,6,label_Zqq,8,label_Tbqq,2,256,0.0078125
keep_top16,true_class_to_control_pred,7,label_Wqq,8,label_Tbqq,2,256,0.0078125
keep_top16,true_class_to_control_pred,8,label_Tbqq,1,label_Hbb,2,256,0.0078125
keep_top16,true_class_to_control_pred,4,label_H4q,8,label_Tbqq,1,256,0.00390625
keep_top16,true_class_to_control_pred,5,label_Hqql,1,label_Hbb,1,256,0.00390625
keep_top16,true_class_to_control_pred,5,label_Hqql,8,label_Tbqq,1,256,0.00390625
keep_top16,true_class_to_control_pred,8,label_Tbqq,9,label_Tbl,1,256,0.00390625
random_remove16,baseline_pred_to_control_pred,4,label_H4q,4,label_H4q,261,274,0.9525547445255474
random_remove16,baseline_pred_to_control_pred,0,label_QCD,0,label_QCD,173,241,0.7178423236514523
random_remove16,baseline_pred_to_control_pred,8,label_Tbqq,8,label_Tbqq,163,273,0.5970695970695971
random_remove16,baseline_pred_to_control_pred,2,label_Hcc,4,label_H4q,120,220,0.5454545454545454
random_remove16,baseline_pred_to_control_pred,3,label_Hgg,3,label_Hgg,120,280,0.42857142857142855
random_remove16,baseline_pred_to_control_pred,1,label_Hbb,4,label_H4q,102,243,0.41975308641975306
random_remove16,baseline_pred_to_control_pred,6,label_Zqq,4,label_H4q,105,251,0.41832669322709165
random_remove16,baseline_pred_to_control_pred,7,label_Wqq,7,label_Wqq,107,270,0.3962962962962963
random_remove16,baseline_pred_to_control_pred,5,label_Hqql,5,label_Hqql,93,255,0.36470588235294116
random_remove16,baseline_pred_to_control_pred,3,label_Hgg,4,label_H4q,101,280,0.3607142857142857
random_remove16,baseline_pred_to_control_pred,8,label_Tbqq,4,label_H4q,97,273,0.3553113553113553
random_remove16,baseline_pred_to_control_pred,7,label_Wqq,4,label_H4q,92,270,0.34074074074074073
random_remove16,baseline_pred_to_control_pred,9,label_Tbl,0,label_QCD,85,253,0.3359683794466403
random_remove16,baseline_pred_to_control_pred,9,label_Tbl,9,label_Tbl,69,253,0.2727272727272727
random_remove16,baseline_pred_to_control_pred,5,label_Hqql,4,label_H4q,69,255,0.27058823529411763
random_remove16,baseline_pred_to_control_pred,5,label_Hqql,0,label_QCD,62,255,0.24313725490196078
random_remove16,baseline_pred_to_control_pred,1,label_Hbb,1,label_Hbb,58,243,0.23868312757201646
random_remove16,baseline_pred_to_control_pred,6,label_Zqq,7,label_Wqq,59,251,0.2350597609561753
random_remove16,baseline_pred_to_control_pred,7,label_Wqq,0,label_QCD,56,270,0.2074074074074074
random_remove16,baseline_pred_to_control_pred,6,label_Zqq,0,label_QCD,41,251,0.16334661354581673
random_remove16,baseline_pred_to_control_pred,2,label_Hcc,2,label_Hcc,32,220,0.14545454545454545
random_remove16,baseline_pred_to_control_pred,6,label_Zqq,6,label_Zqq,34,251,0.13545816733067728
random_remove16,baseline_pred_to_control_pred,1,label_Hbb,6,label_Zqq,31,243,0.12757201646090535
random_remove16,baseline_pred_to_control_pred,0,label_QCD,4,label_H4q,30,241,0.12448132780082988
random_remove16,baseline_pred_to_control_pred,9,label_Tbl,4,label_H4q,29,253,0.11462450592885376
random_remove16,baseline_pred_to_control_pred,2,label_Hcc,6,label_Zqq,24,220,0.10909090909090909
random_remove16,baseline_pred_to_control_pred,9,label_Tbl,5,label_Hqql,26,253,0.10276679841897234
random_remove16,baseline_pred_to_control_pred,9,label_Tbl,7,label_Wqq,19,253,0.07509881422924901
random_remove16,baseline_pred_to_control_pred,3,label_Hgg,6,label_Zqq,21,280,0.075
random_remove16,baseline_pred_to_control_pred,0,label_QCD,7,label_Wqq,18,241,0.07468879668049792
random_remove16,baseline_pred_to_control_pred,1,label_Hbb,2,label_Hcc,17,243,0.06995884773662552
random_remove16,baseline_pred_to_control_pred,2,label_Hcc,7,label_Wqq,15,220,0.06818181818181818
random_remove16,baseline_pred_to_control_pred,5,label_Hqql,7,label_Wqq,15,255,0.058823529411764705
random_remove16,baseline_pred_to_control_pred,0,label_QCD,8,label_Tbqq,14,241,0.058091286307053944
random_remove16,baseline_pred_to_control_pred,9,label_Tbl,1,label_Hbb,13,253,0.05138339920948617
random_remove16,baseline_pred_to_control_pred,1,label_Hbb,7,label_Wqq,12,243,0.04938271604938271
random_remove16,baseline_pred_to_control_pred,2,label_Hcc,0,label_QCD,10,220,0.045454545454545456
random_remove16,baseline_pred_to_control_pred,1,label_Hbb,8,label_Tbqq,11,243,0.04526748971193416
random_remove16,baseline_pred_to_control_pred,3,label_Hgg,2,label_Hcc,12,280,0.04285714285714286
random_remove16,baseline_pred_to_control_pred,2,label_Hcc,8,label_Tbqq,8,220,0.03636363636363636
random_remove16,baseline_pred_to_control_pred,3,label_Hgg,0,label_QCD,10,280,0.03571428571428571
random_remove16,baseline_pred_to_control_pred,5,label_Hqql,9,label_Tbl,9,255,0.03529411764705882
random_remove16,baseline_pred_to_control_pred,3,label_Hgg,7,label_Wqq,8,280,0.02857142857142857
random_remove16,baseline_pred_to_control_pred,9,label_Tbl,8,label_Tbqq,7,253,0.02766798418972332
random_remove16,baseline_pred_to_control_pred,1,label_Hbb,5,label_Hqql,6,243,0.024691358024691357
random_remove16,baseline_pred_to_control_pred,6,label_Zqq,5,label_Hqql,6,251,0.02390438247011952
random_remove16,baseline_pred_to_control_pred,2,label_Hcc,5,label_Hqql,5,220,0.022727272727272728
random_remove16,baseline_pred_to_control_pred,7,label_Wqq,5,label_Hqql,6,270,0.022222222222222223
random_remove16,baseline_pred_to_control_pred,7,label_Wqq,6,label_Zqq,5,270,0.018518518518518517
random_remove16,baseline_pred_to_control_pred,3,label_Hgg,1,label_Hbb,5,280,0.017857142857142856
random_remove16,baseline_pred_to_control_pred,1,label_Hbb,0,label_QCD,4,243,0.01646090534979424
random_remove16,baseline_pred_to_control_pred,9,label_Tbl,6,label_Zqq,4,253,0.015810276679841896
random_remove16,baseline_pred_to_control_pred,8,label_Tbqq,1,label_Hbb,4,273,0.014652014652014652
random_remove16,baseline_pred_to_control_pred,2,label_Hcc,1,label_Hbb,3,220,0.013636363636363636
random_remove16,baseline_pred_to_control_pred,0,label_QCD,6,label_Zqq,3,241,0.012448132780082987
random_remove16,baseline_pred_to_control_pred,6,label_Zqq,1,label_Hbb,3,251,0.01195219123505976
random_remove16,baseline_pred_to_control_pred,5,label_Hqql,6,label_Zqq,3,255,0.011764705882352941
random_remove16,baseline_pred_to_control_pred,8,label_Tbqq,2,label_Hcc,3,273,0.01098901098901099
random_remove16,baseline_pred_to_control_pred,8,label_Tbqq,9,label_Tbl,3,273,0.01098901098901099
random_remove16,baseline_pred_to_control_pred,4,label_H4q,0,label_QCD,3,274,0.010948905109489052
random_remove16,baseline_pred_to_control_pred,3,label_Hgg,8,label_Tbqq,3,280,0.010714285714285714
random_remove16,baseline_pred_to_control_pred,2,label_Hcc,9,label_Tbl,2,220,0.00909090909090909
random_remove16,baseline_pred_to_control_pred,0,label_QCD,3,label_Hgg,2,241,0.008298755186721992
random_remove16,baseline_pred_to_control_pred,1,label_Hbb,3,label_Hgg,2,243,0.00823045267489712
random_remove16,baseline_pred_to_control_pred,6,label_Zqq,8,label_Tbqq,2,251,0.00796812749003984
random_remove16,baseline_pred_to_control_pred,5,label_Hqql,1,label_Hbb,2,255,0.00784313725490196
random_remove16,baseline_pred_to_control_pred,5,label_Hqql,8,label_Tbqq,2,255,0.00784313725490196
random_remove16,baseline_pred_to_control_pred,7,label_Wqq,1,label_Hbb,2,270,0.007407407407407408
random_remove16,baseline_pred_to_control_pred,7,label_Wqq,9,label_Tbl,2,270,0.007407407407407408
random_remove16,baseline_pred_to_control_pred,4,label_H4q,3,label_Hgg,2,274,0.0072992700729927005
random_remove16,baseline_pred_to_control_pred,4,label_H4q,5,label_Hqql,2,274,0.0072992700729927005
random_remove16,baseline_pred_to_control_pred,4,label_H4q,6,label_Zqq,2,274,0.0072992700729927005
random_remove16,baseline_pred_to_control_pred,4,label_H4q,8,label_Tbqq,2,274,0.0072992700729927005
random_remove16,baseline_pred_to_control_pred,2,label_Hcc,3,label_Hgg,1,220,0.004545454545454545
random_remove16,baseline_pred_to_control_pred,0,label_QCD,9,label_Tbl,1,241,0.004149377593360996
random_remove16,baseline_pred_to_control_pred,6,label_Zqq,9,label_Tbl,1,251,0.00398406374501992
random_remove16,baseline_pred_to_control_pred,9,label_Tbl,2,label_Hcc,1,253,0.003952569169960474
random_remove16,baseline_pred_to_control_pred,8,label_Tbqq,0,label_QCD,1,273,0.003663003663003663
random_remove16,baseline_pred_to_control_pred,8,label_Tbqq,5,label_Hqql,1,273,0.003663003663003663
random_remove16,baseline_pred_to_control_pred,8,label_Tbqq,6,label_Zqq,1,273,0.003663003663003663
random_remove16,baseline_pred_to_control_pred,4,label_H4q,1,label_Hbb,1,274,0.0036496350364963502
random_remove16,baseline_pred_to_control_pred,4,label_H4q,7,label_Wqq,1,274,0.0036496350364963502
random_remove16,true_class_to_control_pred,4,label_H4q,4,label_H4q,226,256,0.8828125
random_remove16,true_class_to_control_pred,0,label_QCD,0,label_QCD,156,256,0.609375
random_remove16,true_class_to_control_pred,8,label_Tbqq,8,label_Tbqq,143,256,0.55859375
random_remove16,true_class_to_control_pred,2,label_Hcc,4,label_H4q,135,256,0.52734375
random_remove16,true_class_to_control_pred,1,label_Hbb,4,label_H4q,117,256,0.45703125
random_remove16,true_class_to_control_pred,6,label_Zqq,4,label_H4q,116,256,0.453125
random_remove16,true_class_to_control_pred,3,label_Hgg,3,label_Hgg,97,256,0.37890625
random_remove16,true_class_to_control_pred,7,label_Wqq,7,label_Wqq,97,256,0.37890625
random_remove16,true_class_to_control_pred,3,label_Hgg,4,label_H4q,93,256,0.36328125
random_remove16,true_class_to_control_pred,8,label_Tbqq,4,label_H4q,90,256,0.3515625
random_remove16,true_class_to_control_pred,7,label_Wqq,4,label_H4q,88,256,0.34375
random_remove16,true_class_to_control_pred,5,label_Hqql,5,label_Hqql,87,256,0.33984375
random_remove16,true_class_to_control_pred,9,label_Tbl,0,label_QCD,86,256,0.3359375
random_remove16,true_class_to_control_pred,5,label_Hqql,4,label_H4q,73,256,0.28515625
random_remove16,true_class_to_control_pred,9,label_Tbl,9,label_Tbl,68,256,0.265625
random_remove16,true_class_to_control_pred,5,label_Hqql,0,label_QCD,62,256,0.2421875
random_remove16,true_class_to_control_pred,6,label_Zqq,7,label_Wqq,58,256,0.2265625
random_remove16,true_class_to_control_pred,7,label_Wqq,0,label_QCD,53,256,0.20703125
random_remove16,true_class_to_control_pred,1,label_Hbb,1,label_Hbb,41,256,0.16015625
random_remove16,true_class_to_control_pred,0,label_QCD,4,label_H4q,39,256,0.15234375
random_remove16,true_class_to_control_pred,6,label_Zqq,0,label_QCD,36,256,0.140625
random_remove16,true_class_to_control_pred,2,label_Hcc,2,label_Hcc,30,256,0.1171875
random_remove16,true_class_to_control_pred,9,label_Tbl,4,label_H4q,29,256,0.11328125
random_remove16,true_class_to_control_pred,9,label_Tbl,5,label_Hqql,28,256,0.109375
random_remove16,true_class_to_control_pred,2,label_Hcc,6,label_Zqq,27,256,0.10546875
random_remove16,true_class_to_control_pred,6,label_Zqq,6,label_Zqq,26,256,0.1015625
random_remove16,true_class_to_control_pred,1,label_Hbb,6,label_Zqq,25,256,0.09765625
random_remove16,true_class_to_control_pred,0,label_QCD,7,label_Wqq,24,256,0.09375
random_remove16,true_class_to_control_pred,3,label_Hgg,6,label_Zqq,20,256,0.078125
random_remove16,true_class_to_control_pred,1,label_Hbb,2,label_Hcc,19,256,0.07421875
random_remove16,true_class_to_control_pred,2,label_Hcc,0,label_QCD,19,256,0.07421875
random_remove16,true_class_to_control_pred,9,label_Tbl,7,label_Wqq,19,256,0.07421875
random_remove16,true_class_to_control_pred,0,label_QCD,8,label_Tbqq,17,256,0.06640625
random_remove16,true_class_to_control_pred,2,label_Hcc,7,label_Wqq,17,256,0.06640625
random_remove16,true_class_to_control_pred,5,label_Hqql,7,label_Wqq,15,256,0.05859375
random_remove16,true_class_to_control_pred,1,label_Hbb,7,label_Wqq,14,256,0.0546875
random_remove16,true_class_to_control_pred,3,label_Hgg,0,label_QCD,14,256,0.0546875
random_remove16,true_class_to_control_pred,1,label_Hbb,8,label_Tbqq,13,256,0.05078125
random_remove16,true_class_to_control_pred,9,label_Tbl,1,label_Hbb,13,256,0.05078125
random_remove16,true_class_to_control_pred,2,label_Hcc,8,label_Tbqq,11,256,0.04296875
random_remove16,true_class_to_control_pred,3,label_Hgg,1,label_Hbb,11,256,0.04296875
random_remove16,true_class_to_control_pred,5,label_Hqql,9,label_Tbl,11,256,0.04296875
random_remove16,true_class_to_control_pred,0,label_QCD,6,label_Zqq,10,256,0.0390625
random_remove16,true_class_to_control_pred,1,label_Hbb,0,label_QCD,10,256,0.0390625
random_remove16,true_class_to_control_pred,4,label_H4q,3,label_Hgg,10,256,0.0390625
random_remove16,true_class_to_control_pred,1,label_Hbb,3,label_Hgg,9,256,0.03515625
random_remove16,true_class_to_control_pred,3,label_Hgg,2,label_Hcc,9,256,0.03515625
