record_id,module_name,target_kind,matrix_shape,fit_kind,rec_err,functional_err,primitive_fit_quality,uses_target_mined_atoms,uses_shared_mined_atoms,selected_terms,formula,honesty_note,tensor_path
mod.blocks.5.attn.h2.attention_vo,mod.blocks.5.attn,attention_vo,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.6539065837860107,0.6741147637367249,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 90.25144958496094}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 85.6626968383789}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 80.38712310791016}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 73.49530792236328}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 22.37873077392578}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 11.221149444580078}, {""name"": ""ShiftRight8"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -2.634836435317993}, {""name"": ""BlockAvg2"", ""family"": ""block"", ""origin"": ""base"", ""coef"": -4.895381927490234}, {""name"": ""DCTLow"", ""family"": ""spectral"", ""origin"": ""base"", ""coef"": 4.83447265625}, {""name"": ""MinedResidualBlockMean16"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 2.636550188064575}, {""name"": ""ShiftLeft4"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -1.8743507862091064}, {""name"": ""ShiftLeft8"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -1.7136021852493286}]",+90.25*MinedResidualSVD0 + +85.66*MinedResidualSVD1 + +80.39*MinedResidualSVD2 + +73.5*MinedResidualSVD3 + +22.38*MinedResidualBlockMean4 + +11.22*MinedResidualToeplitzAvg + -2.635*ShiftRight8 + -4.895*BlockAvg2 + +4.834*DCTLow + +2.637*MinedResidualBlockMean16 + -1.874*ShiftLeft4 + -1.714*ShiftLeft8,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h2.pt
mod.blocks.5.attn.h3.attention_qk,mod.blocks.5.attn,attention_qk,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.6675563454627991,0.6482129693031311,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 10.037432670593262}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 8.21928596496582}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 7.728433609008789}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 7.082090377807617}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 2.312415599822998}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 1.098684549331665}, {""name"": ""MinedResidualBlockMean16"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": -0.20020915567874908}, {""name"": ""BlockAvg2"", ""family"": ""block"", ""origin"": ""base"", ""coef"": -0.27430662512779236}, {""name"": ""ShiftRight8"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 0.17288348078727722}, {""name"": ""DiffForward"", ""family"": ""difference"", ""origin"": ""base"", ""coef"": 0.16484279930591583}, {""name"": ""ShiftLeft8"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 0.11909337341785431}, {""name"": ""ShiftRight1"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 0.12617407739162445}]",+10.04*MinedResidualSVD0 + +8.219*MinedResidualSVD1 + +7.728*MinedResidualSVD2 + +7.082*MinedResidualSVD3 + +2.312*MinedResidualBlockMean4 + +1.099*MinedResidualToeplitzAvg + -0.2002*MinedResidualBlockMean16 + -0.2743*BlockAvg2 + +0.1729*ShiftRight8 + +0.1648*DiffForward + +0.1191*ShiftLeft8 + +0.1262*ShiftRight1,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h3.pt
mod.blocks.5.attn.h3.attention_vo,mod.blocks.5.attn,attention_vo,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.6270753741264343,0.6487885117530823,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 71.64358520507812}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 58.6898078918457}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 55.09351348876953}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 50.1384162902832}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 15.032733917236328}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 6.147995948791504}, {""name"": ""MinedResidualBlockMean16"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": -2.668562412261963}, {""name"": ""ShiftLeft8"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 1.5629819631576538}, {""name"": ""ShiftLeft1"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 1.1514630317687988}, {""name"": ""ShiftRight2"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 1.082421064376831}, {""name"": ""ShiftRight8"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 1.069838523864746}, {""name"": ""ShiftLeft4"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 1.0491292476654053}]",+71.64*MinedResidualSVD0 + +58.69*MinedResidualSVD1 + +55.09*MinedResidualSVD2 + +50.14*MinedResidualSVD3 + +15.03*MinedResidualBlockMean4 + +6.148*MinedResidualToeplitzAvg + -2.669*MinedResidualBlockMean16 + +1.563*ShiftLeft8 + +1.151*ShiftLeft1 + +1.082*ShiftRight2 + +1.07*ShiftRight8 + +1.049*ShiftLeft4,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h3.pt
mod.blocks.5.attn.h4.attention_qk,mod.blocks.5.attn,attention_qk,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.5970211029052734,0.5970768928527832,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 14.716266632080078}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 13.128323554992676}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 11.816320419311523}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 10.424041748046875}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 2.8946664333343506}, {""name"": ""Identity"", ""family"": ""diagonal"", ""origin"": ""base"", ""coef"": -1.4748501777648926}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 1.3007932901382446}, {""name"": ""BlockAvg32"", ""family"": ""block"", ""origin"": ""base"", ""coef"": -0.6037988662719727}, {""name"": ""ShiftLeft4"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -0.37271344661712646}, {""name"": ""MinedResidualBlockMean8"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 0.4463253319263458}, {""name"": ""MeanProject"", ""family"": ""global"", ""origin"": ""base"", ""coef"": 0.5110555291175842}, {""name"": ""PrefixMean"", ""family"": ""prefix"", ""origin"": ""base"", ""coef"": -0.40116122364997864}]",+14.72*MinedResidualSVD0 + +13.13*MinedResidualSVD1 + +11.82*MinedResidualSVD2 + +10.42*MinedResidualSVD3 + +2.895*MinedResidualBlockMean4 + -1.475*Identity + +1.301*MinedResidualToeplitzAvg + -0.6038*BlockAvg32 + -0.3727*ShiftLeft4 + +0.4463*MinedResidualBlockMean8 + +0.5111*MeanProject + -0.4012*PrefixMean,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h4.pt
mod.blocks.5.attn.h4.attention_vo,mod.blocks.5.attn,attention_vo,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.631603479385376,0.6227710843086243,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 55.15810012817383}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 42.47260665893555}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 40.80394744873047}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 34.07840347290039}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 10.679925918579102}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 5.007408618927002}, {""name"": ""ShiftLeft2"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 1.7883485555648804}, {""name"": ""ShiftRight4"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 2.0801546573638916}, {""name"": ""ShiftLeft4"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 1.594106674194336}, {""name"": ""BlockAvg16"", ""family"": ""block"", ""origin"": ""base"", ""coef"": -1.3101179599761963}, {""name"": ""DCTMid"", ""family"": ""spectral"", ""origin"": ""base"", ""coef"": 1.2227240800857544}, {""name"": ""Reverse"", ""family"": ""permutation"", ""origin"": ""base"", ""coef"": 0.8095648288726807}]",+55.16*MinedResidualSVD0 + +42.47*MinedResidualSVD1 + +40.8*MinedResidualSVD2 + +34.08*MinedResidualSVD3 + +10.68*MinedResidualBlockMean4 + +5.007*MinedResidualToeplitzAvg + +1.788*ShiftLeft2 + +2.08*ShiftRight4 + +1.594*ShiftLeft4 + -1.31*BlockAvg16 + +1.223*DCTMid + +0.8096*Reverse,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h4.pt
mod.blocks.5.attn.h5.attention_qk,mod.blocks.5.attn,attention_qk,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.7284911870956421,0.7304426431655884,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 7.871995449066162}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 7.23569917678833}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 7.1775407791137695}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 6.713673114776611}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 2.9396960735321045}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 1.288692593574524}, {""name"": ""Identity"", ""family"": ""diagonal"", ""origin"": ""base"", ""coef"": 0.20330043137073517}, {""name"": ""RampDiag"", ""family"": ""diagonal"", ""origin"": ""base"", ""coef"": -0.20109723508358002}, {""name"": ""BlockAvg8"", ""family"": ""block"", ""origin"": ""base"", ""coef"": 0.2842112183570862}, {""name"": ""ShiftRight1"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -0.17943093180656433}, {""name"": ""ShiftLeft4"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -0.1468454897403717}, {""name"": ""ShiftRight8"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -0.13505735993385315}]",+7.872*MinedResidualSVD0 + +7.236*MinedResidualSVD1 + +7.178*MinedResidualSVD2 + +6.714*MinedResidualSVD3 + +2.94*MinedResidualBlockMean4 + +1.289*MinedResidualToeplitzAvg + +0.2033*Identity + -0.2011*RampDiag + +0.2842*BlockAvg8 + -0.1794*ShiftRight1 + -0.1468*ShiftLeft4 + -0.1351*ShiftRight8,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h5.pt
mod.blocks.5.attn.h5.attention_vo,mod.blocks.5.attn,attention_vo,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.643345296382904,0.6517115831375122,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 85.00399780273438}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 74.80442810058594}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 67.48046875}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 62.07799530029297}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 21.233104705810547}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 8.786728858947754}, {""name"": ""Reverse"", ""family"": ""permutation"", ""origin"": ""base"", ""coef"": -2.737609386444092}, {""name"": ""DiffForward"", ""family"": ""difference"", ""origin"": ""base"", ""coef"": -2.2113919258117676}, {""name"": ""BlockAvg32"", ""family"": ""block"", ""origin"": ""base"", ""coef"": 1.890405297279358}, {""name"": ""ShiftLeft2"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -1.7224925756454468}, {""name"": ""ShiftLeft4"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -1.2064355611801147}, {""name"": ""MinedResidualBlockMean8"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": -1.5683444738388062}]",+85*MinedResidualSVD0 + +74.8*MinedResidualSVD1 + +67.48*MinedResidualSVD2 + +62.08*MinedResidualSVD3 + +21.23*MinedResidualBlockMean4 + +8.787*MinedResidualToeplitzAvg + -2.738*Reverse + -2.211*DiffForward + +1.89*BlockAvg32 + -1.722*ShiftLeft2 + -1.206*ShiftLeft4 + -1.568*MinedResidualBlockMean8,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h5.pt
mod.blocks.5.attn.h6.attention_qk,mod.blocks.5.attn,attention_qk,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.6600468754768372,0.6673460602760315,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 12.526046752929688}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 11.928627967834473}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 9.626627922058105}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 9.14703369140625}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 3.7898166179656982}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 1.2720975875854492}, {""name"": ""MinedResidualBlockMean8"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": -0.8273258805274963}, {""name"": ""Identity"", ""family"": ""diagonal"", ""origin"": ""base"", ""coef"": 0.31571951508522034}, {""name"": ""Reverse"", ""family"": ""permutation"", ""origin"": ""base"", ""coef"": 0.2813675105571747}, {""name"": ""MinedResidualBlockMean32"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 0.2914680540561676}, {""name"": ""RampDiag"", ""family"": ""diagonal"", ""origin"": ""base"", ""coef"": 0.1958070993423462}, {""name"": ""ShiftLeft2"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -0.1938665807247162}]",+12.53*MinedResidualSVD0 + +11.93*MinedResidualSVD1 + +9.627*MinedResidualSVD2 + +9.147*MinedResidualSVD3 + +3.79*MinedResidualBlockMean4 + +1.272*MinedResidualToeplitzAvg + -0.8273*MinedResidualBlockMean8 + +0.3157*Identity + +0.2814*Reverse + +0.2915*MinedResidualBlockMean32 + +0.1958*RampDiag + -0.1939*ShiftLeft2,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h6.pt
mod.blocks.5.attn.h6.attention_vo,mod.blocks.5.attn,attention_vo,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.6150393486022949,0.6547258496284485,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 66.91272735595703}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 58.03954315185547}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 46.45695495605469}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 41.47486877441406}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 14.056502342224121}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 6.173871040344238}, {""name"": ""DCTHigh"", ""family"": ""spectral"", ""origin"": ""base"", ""coef"": -3.0110716819763184}, {""name"": ""DCTMid"", ""family"": ""spectral"", ""origin"": ""base"", ""coef"": 1.3514394760131836}, {""name"": ""MinedResidualBlockMean8"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": -2.007643461227417}, {""name"": ""ShiftLeft4"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 1.2348356246948242}, {""name"": ""BlockAvg32"", ""family"": ""block"", ""origin"": ""base"", ""coef"": -1.2048776149749756}, {""name"": ""BlockAvg2"", ""family"": ""block"", ""origin"": ""base"", ""coef"": 1.4182965755462646}]",+66.91*MinedResidualSVD0 + +58.04*MinedResidualSVD1 + +46.46*MinedResidualSVD2 + +41.47*MinedResidualSVD3 + +14.06*MinedResidualBlockMean4 + +6.174*MinedResidualToeplitzAvg + -3.011*DCTHigh + +1.351*DCTMid + -2.008*MinedResidualBlockMean8 + +1.235*ShiftLeft4 + -1.205*BlockAvg32 + +1.418*BlockAvg2,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h6.pt
mod.blocks.5.attn.h7.attention_qk,mod.blocks.5.attn,attention_qk,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.6407434940338135,0.6218737363815308,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 14.564396858215332}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 8.950740814208984}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 8.27227783203125}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 7.871748447418213}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 3.3466482162475586}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 1.1578199863433838}, {""name"": ""Identity"", ""family"": ""diagonal"", ""origin"": ""base"", ""coef"": 0.4187733829021454}, {""name"": ""Reverse"", ""family"": ""permutation"", ""origin"": ""base"", ""coef"": 0.15804389119148254}, {""name"": ""ShiftLeft1"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 0.15797804296016693}, {""name"": ""DCTLow"", ""family"": ""spectral"", ""origin"": ""base"", ""coef"": -0.41629624366760254}, {""name"": ""BlockAvg8"", ""family"": ""block"", ""origin"": ""base"", ""coef"": 0.3053077757358551}, {""name"": ""MinedResidualBlockMean8"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": -0.11293487995862961}]",+14.56*MinedResidualSVD0 + +8.951*MinedResidualSVD1 + +8.272*MinedResidualSVD2 + +7.872*MinedResidualSVD3 + +3.347*MinedResidualBlockMean4 + +1.158*MinedResidualToeplitzAvg + +0.4188*Identity + +0.158*Reverse + +0.158*ShiftLeft1 + -0.4163*DCTLow + +0.3053*BlockAvg8 + -0.1129*MinedResidualBlockMean8,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h7.pt
mod.blocks.5.attn.h7.attention_vo,mod.blocks.5.attn,attention_vo,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.6567844152450562,0.6527855396270752,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 70.75352478027344}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 67.28331756591797}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 59.64482498168945}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 54.02152633666992}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 18.90746307373047}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 8.128477096557617}, {""name"": ""MinedResidualBlockMean8"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": -2.847337007522583}, {""name"": ""ShiftRight1"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -1.1658427715301514}, {""name"": ""ShiftLeft1"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -1.075146198272705}, {""name"": ""ShiftRight4"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 1.3413043022155762}, {""name"": ""ShiftLeft8"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 1.0684336423873901}, {""name"": ""BlockAvg8"", ""family"": ""block"", ""origin"": ""base"", ""coef"": -0.907915472984314}]",+70.75*MinedResidualSVD0 + +67.28*MinedResidualSVD1 + +59.64*MinedResidualSVD2 + +54.02*MinedResidualSVD3 + +18.91*MinedResidualBlockMean4 + +8.128*MinedResidualToeplitzAvg + -2.847*MinedResidualBlockMean8 + -1.166*ShiftRight1 + -1.075*ShiftLeft1 + +1.341*ShiftRight4 + +1.068*ShiftLeft8 + -0.9079*BlockAvg8,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h7.pt
